id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
491,218112.jpg,Lokilo,31,a,218112,Jason,Lokilo,28,,44,,,0.0,0.0,-1,0,1,0,,0,0.2,0.0,7860,9295,799,1324,0,0,0,0,0,0,0.0,-1.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,6
492,209244.jpg,Foden,43,a,209244,Phil,Foden,47,,48,,,0.0,0.0,-2,-1,2,1,,0,0.0,0.0,1528,305,55,12,0,0,0,0,0,0,0.0,1.0,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,11
493,216183.jpg,Diaz,43,a,216183,Brahim,Diaz,55,,49,,,0.0,0.0,-1,0,1,0,,0,0.0,0.0,2501,554,82,25,0,0,0,0,0,0,0.0,1.0,-0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,11
494,149736.jpg,Mbemba,4,a,149736,Chancel,Mbemba,18,,40,100,100,0.8,3.8,0,0,0,0,,1,11.2,3.3,154228,538910,5931,39773,0,0,0,0,15,2,3.0,3.3,2.3,,408,0,0,1,5,0,0,0,0,0,0,3,81,98.8,43.1,4.0,14.6,0,2,13
495,195384.jpg,Merino,4,a,195384,Mikel,Merino,23,,50,,,0.4,2.2,0,0,0,0,,0,0.1,2.0,2490,4103,132,176,0,0,0,0,11,2,1.8,2.0,1.0,,464,0,0,2,3,0,0,0,2,0,0,0,91,109.0,56.4,40.0,20.5,0,3,13
496,153127.jpg,Hayden,4,a,153127,Isaac,Hayden,14,,45,,,0.4,2.4,0,0,0,0,,0,0.3,2.0,7096,9339,374,446,0,0,0,0,11,2,1.8,2.0,1.0,,449,0,0,2,5,0,0,0,3,0,0,0,46,67.4,69.8,36.0,17.3,0,3,13
497,42564.jpg,Choupo-Moting,110,a,42564,"Eric Maxim",Choupo-Moting,10,,56,100,100,0.9,4.5,1,0,-1,0,,1,5.3,5.3,75221,309057,11167,13040,0,0,0,0,25,2,4.2,3.8,4.8,,468,2,0,1,9,0,0,0,0,0,0,3,54,100.2,71.6,272.0,44.4,0,3,15
498,158534.jpg,Walker-Peters,6,a,158534,Kyle,Walker-Peters,37,,43,,,0.0,1.4,-2,0,2,0,,0,1.2,0.0,80762,81559,2507,942,0,0,0,0,6,0,6.0,1.0,1.0,,90,0,0,1,0,0,0,0,0,0,0,0,29,15.2,20.7,4.0,4.0,0,2,17
499,133801.jpg,Sinclair,57,a,133801,Jerome,Sinclair,17,,50,,,0.0,0.0,0,0,0,0,,0,0.1,0.0,4965,2884,287,157,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,18
500,151086.jpg,Lemina,20,a,151086,Mario,Lemina,18,,50,100,100,0.4,2.0,0,0,0,0,,0,0.3,2.0,8569,10741,425,1905,0,0,0,0,10,2,2.5,1.5,2.5,,307,0,0,2,2,0,0,0,0,0,0,0,72,72.4,55.1,33.0,16.1,0,3,14
501,212319.jpg,Richarlison,57,a,212319,Richarlison,"de Andrade",11,,60,,,0.6,5.0,0,0,0,0,,1,4.4,3.8,148630,324378,5486,18299,0,0,0,0,30,7,5.0,3.8,3.8,,480,2,1,3,9,0,0,0,1,0,0,4,88,132.0,97.5,226.0,45.5,0,3,18
502,57112.jpg,Mangala,43,a,57112,Eliaquim,Mangala,15,,50,,,0.1,0.2,0,0,0,0,,0,0.1,0.3,2237,2156,235,192,0,0,0,0,1,0,1.0,1.3,-0.2,,19,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.2,0.0,0.5,0,2,11
503,194794.jpg,Tomori,8,u,194794,Fikayo,Tomori,31,"Season-long loan to Hull",45,0,0,0.0,0.0,0,0,0,0,,0,0.0,0.0,495,287,22,3,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,5
504,181911.jpg,Scott,8,a,181911,Kyle,Scott,36,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,1161,1038,69,41,0,0,0,0,0,0,0.0,1.5,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,5
505,94926.jpg,Ladapo,31,a,94926,"Olayinka Fredrick Oladotun",Ladapo,19,,45,,,0.0,0.0,0,0,0,0,,0,0.8,0.0,20033,49004,2446,6752,0,0,0,0,0,0,0.0,-1.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,6
506,3201.jpg,Taylor,20,a,3201,Stuart,Taylor,28,,40,,,0.0,0.0,0,0,0,0,,0,0.4,0.0,3675,8476,215,614,0,0,0,0,0,0,0.0,-0.5,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,14
507,232427.jpg,Harper,35,u,232427,Rekeem,Harper,34,"Season-long loan to Blackburn Rovers ",45,0,0,0.0,0.2,0,0,0,0,,0,0.0,0.0,1650,1294,33,2,0,0,0,0,1,0,1.0,0.0,0.0,,20,0,0,0,0,0,0,0,0,0,0,0,6,6.6,20.4,0.0,2.7,0,3,19
508,215457.jpg,Wilson,35,u,215457,Kane,Wilson,49,"Joined Exeter in season-long loan deal",40,0,0,0.0,0.0,0,0,0,0,,0,0.3,0.0,12761,14710,517,41,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,19
509,135365.jpg,Boga,8,u,135365,Jeremie,Boga,38,"Season-long loan to Birmingham",60,0,0,0.0,0.2,0,0,0,0,,0,0.0,0.0,801,509,9,0,0,0,0,0,1,0,1.0,0.0,0.0,,17,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0,3,5
510,204480.jpg,Rice,21,a,204480,Declan,Rice,41,,45,,,0.1,0.7,0,0,0,0,,0,0.0,0.5,811,1191,40,22,0,0,0,0,3,0,0.8,-0.5,0.5,,150,0,0,0,5,0,0,0,0,0,0,0,25,25.4,2.4,0.0,2.8,0,2,20
511,168763.jpg,Carter-Vickers,6,u,168763,Cameron,Carter-Vickers,38,"Season-long loan to Sheffield United",45,0,0,0.0,0.0,0,0,0,0,,0,0.0,0.0,556,319,7,0,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,17
512,93127.jpg,Jesé,110,a,93127,Jesé,"Rodríguez Ruiz",11,,60,,,0.3,3.0,0,0,0,0,,1,7.9,2.0,258809,548310,22467,3152,0,0,0,0,18,2,3.6,0.5,1.5,,326,1,0,1,6,0,0,0,0,0,0,2,53,67.0,58.9,85.0,21.1,0,3,15
513,85352.jpg,"Martins Indi",110,d,85352,Bruno,"Martins Indi",15,"Groin Injury - 50% chance of playing",50,,50,0.2,1.0,0,0,0,0,,0,0.0,1.0,845,1181,130,15,0,0,0,0,5,1,1.0,-0.5,0.3,,301,0,0,0,7,0,0,0,0,0,0,0,59,66.6,46.8,9.0,12.3,0,2,15
514,91979.jpg,Flanagan,14,a,91979,Jon,Flanagan,38,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,304,330,37,34,0,0,0,0,0,0,0.0,0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,10
515,138009.jpg,Kaikai,31,a,138009,Sullay,Kaikai,25,,44,,,0.0,0.2,-1,-1,1,1,,0,0.0,0.0,1012,1333,116,191,0,0,0,0,1,0,1.0,-1.0,-1.0,,13,0,0,0,0,0,0,0,0,0,0,0,5,5.2,0.3,0.0,0.6,0,3,6
516,43521.jpg,Saivet,4,a,43521,Henri,Saivet,24,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,1053,1370,50,46,0,0,0,0,0,0,0.0,0.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,13
517,167473.jpg,Izquierdo,36,a,167473,"José Heriberto","Izquierdo Mena",19,,59,,,0.1,0.3,-1,-1,1,1,,0,0.0,0.5,1107,1781,78,34,0,0,0,0,2,0,1.0,0.5,-0.5,,23,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.9,3.0,0.4,0,3,3
518,60689.jpg,Wood,90,a,60689,Chris,Wood,11,,66,,,0.7,2.9,1,0,-1,0,,0,3.0,4.8,44620,176709,9686,4125,0,0,0,0,19,2,4.8,4.8,3.8,,299,2,0,2,1,0,0,0,0,0,0,4,53,82.0,16.3,93.0,19.2,0,4,4
519,74033.jpg,Clucas,80,a,74033,Sam,Clucas,17,,50,,,0.5,1.8,0,0,0,0,,0,0.1,2.3,1828,3853,147,47,0,0,0,0,9,1,2.3,2.3,2.3,,315,0,0,2,2,0,0,0,0,0,0,0,44,47.6,28.6,1.0,7.7,0,3,16
520,173904.jpg,Sánchez,6,a,173904,Davinson,Sánchez,6,,60,100,100,0.6,2.3,0,0,0,0,,0,0.2,3.5,3091,10875,580,956,0,0,0,0,14,1,3.5,4.5,4.5,,271,0,0,2,2,0,0,0,0,0,0,0,69,57.0,1.5,2.0,6.0,0,2,17
521,172246.jpg,Hadergjonaj,38,a,172246,Florent,Hadergjonaj,33,,45,,,0.1,0.2,0,0,0,0,,0,0.0,0.3,130,198,18,28,0,0,0,0,1,1,1.0,0.3,-0.7,,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,2,8
522,246878.jpg,Sabiri,38,a,246878,Abdelhamid,Sabiri,11,,50,,,0.4,1.6,0,0,0,0,,0,0.0,2.0,204,589,40,37,0,0,0,0,8,2,2.7,2.0,1.0,,158,0,1,1,2,0,0,0,1,0,0,0,24,24.6,27.2,49.0,10.0,0,3,8
523,9808.jpg,Ibrahimovic,1,i,9808,Zlatan,Ibrahimovic,10,"Knee injury - Unknown return date",100,0,0,0.0,0.0,0,0,0,0,,0,0.1,0.0,2231,2195,152,49,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,12
524,197937.jpg,Burke,35,d,197937,Oliver,Burke,17,"Hamstring injury - 75% chance of playing",55,75,75,0.2,0.9,0,0,0,0,,0,0.0,1.3,1633,3199,101,11,0,0,0,0,5,0,2.5,0.2,1.0,,35,0,1,0,1,0,0,0,0,0,0,0,16,23.2,27.8,5.0,5.6,0,3,19
525,167075.jpg,Hoedt,20,a,167075,Wesley,Hoedt,6,,50,,,0.5,2.0,0,0,0,0,,0,0.0,2.5,807,2605,85,305,0,0,0,0,10,2,3.3,2.0,3.0,,270,0,0,1,3,0,0,0,0,0,0,1,60,58.8,13.3,20.0,9.2,0,2,14
526,198501.jpg,Haksabanovic,21,a,198501,Sead,Haksabanovic,23,,50,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,111,166,13,17,0,0,0,0,0,0,0.0,-1.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,20
527,100412.jpg,Carrillo,57,a,100412,André,Carrillo,28,,55,,,0.5,2.0,0,0,0,0,,0,0.0,2.8,542,1820,81,366,0,0,0,0,11,5,2.8,2.8,2.8,,296,0,1,1,7,0,0,0,0,0,0,0,47,33.4,11.6,63.0,10.8,0,3,18
528,204216.jpg,Anderson,31,n,204216,Keshi,Anderson,31,"Joined Swindon Town on loan until January 2018. - Unknown return date",45,0,0,0.0,0.0,0,0,0,0,,0,0.3,0.0,10877,18918,1661,2824,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,6
529,155503.jpg,Woodman,4,a,155503,Freddie,Woodman,41,,40,,,0.0,0.0,0,0,0,0,,0,0.2,0.0,1720,6344,142,593,0,0,0,0,0,0,0.0,0.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,13
530,95463.jpg,Ward,14,a,95463,Danny,Ward,52,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,142,187,24,21,0,0,0,0,0,0,0.0,0.5,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,10
531,199404.jpg,Oakley-Boothe,6,a,199404,Tashan,Oakley-Boothe,46,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,428,662,45,47,0,0,0,0,0,0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,17
532,80226.jpg,Aurier,6,s,80226,Serge,Aurier,24,"Suspended until 14 Oct",60,,0,-0.1,-0.2,0,0,0,0,,0,0.3,-0.3,14264,22830,3583,258,0,0,0,0,-1,-2,-0.5,0.7,0.0,,96,0,0,0,2,0,0,0,0,1,0,0,2,16.0,9.6,8.0,3.4,0,2,17
533,73494.jpg,Krychowiak,35,a,73494,Grzegorz,Krychowiak,20,,50,,,0.3,1.0,0,0,0,0,,0,0.2,1.7,2918,9917,204,349,0,0,0,0,5,0,2.5,0.7,1.7,,180,0,0,1,3,0,0,0,0,0,0,0,29,21.0,3.5,2.0,2.6,0,3,19
534,234908.jpg,Foyth,6,a,234908,Juan,Foyth,21,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,216,367,28,41,0,0,0,0,0,0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,17
535,171319.jpg,Sanches,80,a,171319,Renato,Sanches,35,,50,,,0.3,1.0,0,0,0,0,,0,2.2,1.7,52368,158957,7209,1057,0,0,0,0,5,1,1.7,1.7,1.7,,130,0,0,1,1,0,0,0,0,0,0,0,12,14.8,15.0,3.0,3.3,0,3,16
536,48332.jpg,Karnezis,57,a,48332,Orestis,Karnezis,30,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,103,216,12,13,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,18
537,66247.jpg,Zeegelaar,57,a,66247,Marvin,Zeegelaar,22,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,267,433,19,11,0,0,0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,18
538,74375.jpg,Schelotto,36,a,74375,Ezequiel,Schelotto,21,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,197,348,18,13,0,0,0,0,0,0,0.0,0.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3
539,180151.jpg,Vlasic,11,a,180151,Nikola,Vlasic,27,,55,,,0.1,0.2,0,0,0,0,,0,0.0,0.3,326,672,40,24,0,0,0,0,1,0,1.0,1.3,1.3,,10,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.4,0.0,0.1,0,3,7
540,20480.jpg,Krul,36,a,20480,Tim,Krul,,,40,100,100,0.0,0.0,0,0,0,0,,0,0.6,0.0,5933,29981,524,3580,0,0,0,0,0,0,0.0,0.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3
541,60598.jpg,Dragovic,13,a,60598,Aleksandar,Dragovic,,,50,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,317,554,45,49,0,0,0,0,0,0,0.0,-0.5,0.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,9
542,57001.jpg,Bony,80,a,57001,Wilfried,Bony,2,,60,,,0.3,1.0,0,0,0,0,,0,0.6,2.0,20262,47631,1678,1752,0,0,0,0,6,4,2.0,2.0,2.0,,123,0,1,0,2,0,0,0,1,0,0,0,12,9.6,13.4,45.0,6.1,0,4,16
543,105700.jpg,Zappacosta,8,a,105700,Davide,Zappacosta,21,,60,,,0.1,0.2,0,0,0,0,,0,0.1,0.3,5686,9781,1192,284,0,0,0,0,1,0,1.0,1.8,0.8,,16,0,0,0,0,0,0,0,0,0,0,0,2,0.0,1.5,4.0,0.4,0,2,5
544,221245.jpg,Lumeka,31,a,221245,Levi,Lumeka,32,,45,,,0.1,0.2,0,0,0,0,,0,0.0,0.3,110,197,17,23,0,0,0,0,1,0,1.0,-0.7,-0.7,,25,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.5,18.0,2.3,0,3,6
545,28609.jpg,Legzdins,90,a,28609,Adam,Legzdins,30,,40,,,0.0,0.0,0,0,0,0,,0,0.1,0.0,637,3856,104,509,0,0,0,0,0,0,0.0,0.0,-1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,4
546,154043.jpg,Maitland-Niles,3,a,154043,Ainsley,Maitland-Niles,30,,45,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,85,218,31,64,0,0,0,0,0,0,0.0,1.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1
547,1243.jpg,Green,38,a,1243,Robert,Green,28,,40,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,92,835,92,835,0,0,0,0,0,0,0.0,1.2,0.2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,8
548,113688.jpg,Niasse,11,a,113688,Oumar,Niasse,34,,50,,,2.2,2.2,0,0,0,0,,1,0.6,11.0,2089,31974,2089,31974,0,0,0,0,11,11,11.0,2.2,2.2,,35,2,0,0,0,0,0,0,1,0,0,3,47,65.4,0.8,56.0,12.2,0,4,7
549,225321.jpg,Ramsdale,91,a,225321,Aaron,Ramsdale,12,,40,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,147,2038,147,2038,0,0,0,0,0,0,0.0,0.2,0.7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2
550,194190.jpg,Souttar,110,a,194190,Harry,Souttar,36,,40,,,0.0,0.0,0,0,0,0,,0,0.0,0.0,328,1181,328,1181,0,0,0,0,0,0,0.0,0.0,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,15
